column,type,description,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Type,ColCheck,n_unique,n_missing,pct_missing
CARS1.14098.28.3,numeric,"Cysteine--tRNA ligase, cytoplasmic (CARS1)",14098-28,SL020309,"Cysteine--tRNA ligase, cytoplasmic",SYCC,P49589,833,CARS1,Human,Protein,PASS,805,0,0
PSMA4.14099.20.3,numeric,Proteasome subunit alpha type-4 (PSMA4),14099-20,SL009468,Proteasome subunit alpha type-4,PSA4,P25789,5685,PSMA4,Human,Protein,PASS,650,0,0
C1QC.14100.63.3,numeric,Complement C1q subcomponent subunit C (C1QC),14100-63,SL007929,Complement C1q subcomponent subunit C,C1QC,P02747,714,C1QC,Human,Protein,PASS,784,0,0
CNTFR.14101.2.3,numeric,Ciliary neurotrophic factor receptor subunit alpha (CNTFR),14101-2,SL005153,Ciliary neurotrophic factor receptor subunit alpha,CNTFR alpha,P26992,1271,CNTFR,Human,Protein,PASS,717,0,0
GNLY.14102.6.3,numeric,Granulysin (GNLY),14102-6,SL000678,Granulysin,Granulysin,P22749,10578,GNLY,Human,Protein,PASS,792,0,0
TPSG1.14103.12.3,numeric,Tryptase gamma (TPSG1),14103-12,SL010619,Tryptase gamma,TPSG1,Q9NRR2,25823,TPSG1,Human,Protein,PASS,741,0,0
TRIL.14104.1.3,numeric,TLR4 interactor with leucine rich repeats (TRIL),14104-1,SL017469,TLR4 interactor with leucine rich repeats,TRIL,Q7L0X0,9865,TRIL,Human,Protein,PASS,657,0,0
SERPINA4.14105.5.3,numeric,Kallistatin (SERPINA4),14105-5,SL004876,Kallistatin,Kallistatin,P29622,5267,SERPINA4,Human,Protein,PASS,808,0,0
RAP1GDS1.14106.46.3,numeric,Rap1 GTPase-GDP dissociation stimulator 1 (RAP1GDS1),14106-46,SL003682,Rap1 GTPase-GDP dissociation stimulator 1,GDP/GTP exchange protein,P52306,5910,RAP1GDS1,Human,Protein,PASS,756,0,0
MTHFS.14107.1.3,numeric,5-formyltetrahydrofolate cyclo-ligase (MTHFS),14107-1,SL020315,5-formyltetrahydrofolate cyclo-ligase,MTHFS,P49914,10588,MTHFS,Human,Protein,PASS,810,0,0
TGFB1.14108.15.3,numeric,Transforming growth factor beta-1 (TGFB1),14108-15,SL000584,Transforming growth factor beta-1,TGF-b1,P01137,7040,TGFB1,Human,Protein,PASS,789,0,0
CCL15.14109.15.3,numeric,C-C motif chemokine 15 (CCL15),14109-15,SL003190,C-C motif chemokine 15,MIP-5,Q16663,6359,CCL15,Human,Protein,PASS,771,0,0
SPARC.14110.200.3,numeric,SPARC (SPARC),14110-200,SL000532,SPARC,ON,P09486,6678,SPARC,Human,Protein,PASS,789,0,0
THBS2.14111.15.3,numeric,Thrombospondin-2 (THBS2),14111-15,SL007206,Thrombospondin-2,TSP2,P35442,7058,THBS2,Human,Protein,PASS,634,0,0
RELT.14112.40.3,numeric,Tumor necrosis factor receptor superfamily member 19L (RELT),14112-40,SL005213,Tumor necrosis factor receptor superfamily member 19L,RELT,Q969Z4,84957,RELT,Human,Protein,PASS,746,0,0
PIANP.14114.18.3,numeric,PILR alpha-associated neural protein (PIANP),14114-18,SL019019,PILR alpha-associated neural protein,PIANP,Q8IYJ0,196500,PIANP,Human,Protein,PASS,783,0,0
ADM.14115.34.3,numeric,Adrenomedullin (ADM),14115-34,SL002782,Adrenomedullin,Adrenomedullin,P35318,133,ADM,Human,Protein,PASS,765,0,0
S100A4.14116.129.3,numeric,Protein S100-A4 (S100A4),14116-129,SL004821,Protein S100-A4,S100A4,P26447,6275,S100A4,Human,Protein,PASS,786,0,0
RNF43.14120.2.3,numeric,E3 ubiquitin-protein ligase RNF43 (RNF43),14120-2,SL018629,E3 ubiquitin-protein ligase RNF43,RNF43,Q68DV7,54894,RNF43,Human,Protein,PASS,770,0,0
TNFRSF10D.14121.24.3,numeric,Tumor necrosis factor receptor superfamily member 10D (TNFRSF10D),14121-24,SL004159,Tumor necrosis factor receptor superfamily member 10D,TRAIL R4,Q9UBN6,8793,TNFRSF10D,Human,Protein,PASS,736,0,0
ZNRF3.14122.132.3,numeric,E3 ubiquitin-protein ligase ZNRF3 (ZNRF3),14122-132,SL018971,E3 ubiquitin-protein ligase ZNRF3,ZNRF3,Q9ULT6,84133,ZNRF3,Human,Protein,PASS,688,0,0
VSIR.14123.34.3,numeric,V-type immunoglobulin domain-containing suppressor of T-cell activation (VSIR),14123-34,SL017424,V-type immunoglobulin domain-containing suppressor of T-cell activation,GI24,Q9H7M9,64115,VSIR,Human,Protein,PASS,797,0,0
EFNA2.14124.6.3,numeric,Ephrin-A2 (EFNA2),14124-6,SL004843,Ephrin-A2,Ephrin-A2,O43921,1943,EFNA2,Human,Protein,PASS,791,0,0
APOM.14125.5.3,numeric,Apolipoprotein M (APOM),14125-5,SL004747,Apolipoprotein M,ApoM,O95445,55937,APOM,Human,Protein,PASS,737,0,0
IFNB1.14127.240.3,numeric,Interferon beta (IFNB1),14127-240,SL001880,Interferon beta,IFN-b,P01574,3456,IFNB1,Human,Protein,PASS,751,0,0
IFNA10.14128.121.3,numeric,Interferon alpha-10 (IFNA10),14128-121,SL017106,Interferon alpha-10,IFN10,P01566,3446,IFNA10,Human,Protein,PASS,568,0,0
IFNA7.14129.1.3,numeric,Interferon alpha-7 (IFNA7),14129-1,SL019978,Interferon alpha-7,IFNA7,P01567,3444,IFNA7,Human,Protein,PASS,603,0,0
EFNB2.14131.37.3,numeric,Ephrin-B2 (EFNB2),14131-37,SL007274,Ephrin-B2,EFNB2,P52799,1948,EFNB2,Human,Protein,PASS,803,0,0
HHLA2.14132.21.3,numeric,HERV-H LTR-associating protein 2 (HHLA2),14132-21,SL020171,HERV-H LTR-associating protein 2,HHLA2,Q9UM44,11148,HHLA2,Human,Protein,PASS,650,0,0
IL1R2.14133.93.3,numeric,Interleukin-1 receptor type 2 (IL1R2),14133-93,SL000145,Interleukin-1 receptor type 2,IL-1 sRII,P27930,7850,IL1R2,Human,Protein,PASS,797,0,0
AMIGO2.14134.49.3,numeric,Amphoterin-induced protein 2 (AMIGO2),14134-49,SL015046,Amphoterin-induced protein 2,AMGO2,Q86SJ2,347902,AMIGO2,Human,Protein,PASS,749,0,0
RXFP1.14135.3.3,numeric,Relaxin receptor 1 (RXFP1),14135-3,SL020172,Relaxin receptor 1,RXFP1,Q9HBX9,59350,RXFP1,Human,Protein,PASS,598,0,0
CD93.14136.234.3,numeric,Complement component C1q receptor (CD93),14136-234,SL007696,Complement component C1q receptor,C1QR1,Q9NPY3,22918,CD93,Human,Protein,PASS,797,0,0
NRG4.14139.16.3,numeric,Neuregulin-4 (NRG4),14139-16,SL007828,Neuregulin-4,NRG4,Q8WWG1,145957,NRG4,Human,Protein,PASS,644,0,0
H2AW.14144.3.3,numeric,Histone H2A type 3 (H2AW),14144-3,SL019979,Histone H2A type 3,H2A3,Q7L7L0,92815,H2AW,Human,Protein,PASS,799,0,0
ISG15.14148.2.3,numeric,Ubiquitin-like protein ISG15 (ISG15),14148-2,SL015510,Ubiquitin-like protein ISG15,UCRP,P05161,9636,ISG15,Human,Protein,PASS,770,0,0
IL36B.14149.9.3,numeric,Interleukin-36 beta (IL36B),14149-9,SL005179,Interleukin-36 beta,IL-1F8,Q9NZH7,27177,IL36B,Human,Protein,PASS,686,0,0
IL36A.14150.7.3,numeric,Interleukin-36 alpha (IL36A),14150-7,SL005177,Interleukin-36 alpha,IL-1F6,Q9UHA7,27179,IL36A,Human,Protein,PASS,798,0,0
ISG15.14151.4.3,numeric,Ubiquitin-like protein ISG15 (ISG15),14151-4,SL015510,Ubiquitin-like protein ISG15,UCRP,P05161,9636,ISG15,Human,Protein,PASS,790,0,0
EFNA3.14153.8.3,numeric,Ephrin-A3 (EFNA3),14153-8,SL004139,Ephrin-A3,Ephrin-A3,P52797,1944,EFNA3,Human,Protein,PASS,715,0,0
YWHAB.14156.33.3,numeric,14-3-3 protein beta/alpha (YWHAB),14156-33,SL004815,14-3-3 protein beta/alpha,14-3-3 protein beta/alpha,P31946,7529,YWHAB,Human,Protein,PASS,810,0,0
YWHAE.14157.21.3,numeric,14-3-3 protein epsilon (YWHAE),14157-21,SL004984,14-3-3 protein epsilon,14-3-3E,P62258,7531,YWHAE,Human,Protein,PASS,775,0,0
ANXA5.14158.17.3,numeric,Annexin A5 (ANXA5),14158-17,SL003848,Annexin A5,Annexin V,P08758,308,ANXA5,Human,Protein,PASS,691,0,0
SCP2D1.14175.78.3,numeric,SCP2 sterol-binding domain-containing protein 1 (SCP2D1),14175-78,SL019907,SCP2 sterol-binding domain-containing protein 1,SCP2D,Q9UJQ7,140856,SCP2D1,Human,Protein,PASS,739,0,0
CDKN3.14178.18.3,numeric,Cyclin-dependent kinase inhibitor 3 (CDKN3),14178-18,SL007463,Cyclin-dependent kinase inhibitor 3,CDKN3,Q16667,1033,CDKN3,Human,Protein,PASS,745,0,0
RFFL.14186.13.3,numeric,E3 ubiquitin-protein ligase rififylin (RFFL),14186-13,SL019795,E3 ubiquitin-protein ligase rififylin,RFFL,Q8WZ73,117584,RFFL,Human,Protein,PASS,800,0,0
PDCL2.14192.31.3,numeric,Phosducin-like protein 2 (PDCL2),14192-31,SL019930,Phosducin-like protein 2,PDCL2,Q8N4E4,132954,PDCL2,Human,Protein,PASS,751,0,0
PRDM1.14197.2.3,numeric,PR domain zinc finger protein 1 (PRDM1),14197-2,SL019864,PR domain zinc finger protein 1,PRDM1,O75626,639,PRDM1,Human,Protein,PASS,759,0,0
ANXA7.14203.3.3,numeric,Annexin A7 (ANXA7),14203-3,SL008375,Annexin A7,ANXA7,P20073,310,ANXA7,Human,Protein,PASS,808,0,0
FOXJ2.14204.55.3,numeric,Forkhead box protein J2 (FOXJ2),14204-55,SL019533,Forkhead box protein J2,FOXJ2,Q9P0K8,55810,FOXJ2,Human,Protein,PASS,704,0,0
HEXIM2.14205.6.3,numeric,Protein HEXIM2 (HEXIM2),14205-6,SL019865,Protein HEXIM2,HEXI2,Q96MH2,124790,HEXIM2,Human,Protein,PASS,707,0,0
APBB1.14206.28.3,numeric,Amyloid beta A4 precursor protein-binding family B member 1 (APBB1),14206-28,SL006959,Amyloid beta A4 precursor protein-binding family B member 1,APBB1,O00213,322,APBB1,Human,Protein,PASS,419,0,0
RBP7.14208.3.3,numeric,Retinoid-binding protein 7 (RBP7),14208-3,SL019932,Retinoid-binding protein 7,RET7,Q96R05,116362,RBP7,Human,Protein,PASS,778,0,0
BHMT2.14226.120.3,numeric,S-methylmethionine--homocysteine S-methyltransferase BHMT2 (BHMT2),14226-120,SL008524,S-methylmethionine--homocysteine S-methyltransferase BHMT2,BHMT2,Q9H2M3,23743,BHMT2,Human,Protein,PASS,739,0,0
MYL6B.14227.21.3,numeric,Myosin light chain 6B (MYL6B),14227-21,SL008040,Myosin light chain 6B,MYL6B,P14649,140465,MYL6B,Human,Protein,PASS,744,0,0
X.14228.1.3,numeric,Fc_MOUSE (),14228-1,SL025418,Fc_MOUSE,Fc_MOUSE,Q99LC4,"","",Mouse,Protein,PASS,666,0,0
HSPA1A.14237.1.3,numeric,Heat shock 70 kDa protein 1A (HSPA1A),14237-1,SL000451,Heat shock 70 kDa protein 1A,HSP 70,P0DMV8,3303,HSPA1A,Human,Protein,PASS,785,0,0
DOK2.14246.50.3,numeric,Docking protein 2 (DOK2),14246-50,SL016379,Docking protein 2,DOK2,O60496,9046,DOK2,Human,Protein,PASS,800,0,0
MID2.14249.68.3,numeric,Probable E3 ubiquitin-protein ligase MID2 (MID2),14249-68,SL019794,Probable E3 ubiquitin-protein ligase MID2,TRIM1,Q9UJV3,11043,MID2,Human,Protein,PASS,642,0,0
PTPN4.14254.27.3,numeric,Tyrosine-protein phosphatase non-receptor type 4 (PTPN4),14254-27,SL019925,Tyrosine-protein phosphatase non-receptor type 4,PTN4,P29074,5775,PTPN4,Human,Protein,PASS,774,0,0
X.14256.4.3,numeric,Fc_MOUSE (),14256-4,SL025418,Fc_MOUSE,Fc_MOUSE,Q99LC4,"","",Mouse,Protein,PASS,570,0,0
NET1.14260.112.3,numeric,Neuroepithelial cell-transforming gene 1 protein (NET1),14260-112,SL015522,Neuroepithelial cell-transforming gene 1 protein,ARHG8,Q7Z628,10276,NET1,Human,Protein,PASS,628,0,0
SRXN1.14268.4.3,numeric,Sulfiredoxin-1 (SRXN1),14268-4,SL007647,Sulfiredoxin-1,SRXN1,Q9BYN0,140809,SRXN1,Human,Protein,PASS,723,0,0
RAB6B.14271.23.3,numeric,Ras-related protein Rab-6B (RAB6B),14271-23,SL007707,Ras-related protein Rab-6B,RAB6B,Q9NRW1,51560,RAB6B,Human,Protein,PASS,808,0,0
PREP.14273.19.3,numeric,Prolyl endopeptidase (PREP),14273-19,SL010939,Prolyl endopeptidase,PPCE,P48147,5550,PREP,Human,Protein,PASS,805,0,0
RAB14.14283.12.3,numeric,Ras-related protein Rab-14 (RAB14),14283-12,SL008144,Ras-related protein Rab-14,RAB14,P61106,51552,RAB14,Human,Protein,PASS,789,0,0
NFATC1.14286.2.3,numeric,"Nuclear factor of activated T-cells, cytoplasmic 1 (NFATC1)",14286-2,SL005769,"Nuclear factor of activated T-cells, cytoplasmic 1",NF-ATc1,O95644,4772,NFATC1,Human,Protein,PASS,689,0,0
RAB5C.14287.6.3,numeric,Ras-related protein Rab-5C (RAB5C),14287-6,SL008533,Ras-related protein Rab-5C,RAB5C,P51148,5878,RAB5C,Human,Protein,PASS,810,0,0
AGAP2.14291.53.3,numeric,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 (AGAP2)",14291-53,SL019710,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2",AGAP2,Q99490,116986,AGAP2,Human,Protein,PASS,781,0,0
MBD1.14294.61.3,numeric,Methyl-CpG-binding domain protein 1 (MBD1),14294-61,SL013880,Methyl-CpG-binding domain protein 1,MBD1,Q9UIS9,4152,MBD1,Human,Protein,PASS,804,0,0
X.14308.192.3,numeric,Fc_MOUSE (),14308-192,SL025418,Fc_MOUSE,Fc_MOUSE,Q99LC4,"","",Mouse,Protein,PASS,715,0,0
HNRNPH1.14309.8.3,numeric,Heterogeneous nuclear ribonucleoprotein H (HNRNPH1),14309-8,SL013160,Heterogeneous nuclear ribonucleoprotein H,HNRH1,P31943,3187,HNRNPH1,Human,Protein,PASS,792,0,0
PPIL2.14314.6.3,numeric,Peptidyl-prolyl cis-trans isomerase-like 2 (PPIL2),14314-6,SL019714,Peptidyl-prolyl cis-trans isomerase-like 2,PPIL2,Q13356,23759,PPIL2,Human,Protein,PASS,757,0,0
VPS29.14318.1.3,numeric,Vacuolar protein sorting-associated protein 29 (VPS29),14318-1,SL013288,Vacuolar protein sorting-associated protein 29,VPS29,Q9UBQ0,51699,VPS29,Human,Protein,PASS,797,0,0
SMC3.14324.52.3,numeric,Structural maintenance of chromosomes protein 3 (SMC3),14324-52,SL005089,Structural maintenance of chromosomes protein 3,CSPG6,Q9UQE7,9126,SMC3,Human,Protein,PASS,806,0,0
UBE2E1.14326.4.3,numeric,Ubiquitin-conjugating enzyme E2 E1 (UBE2E1),14326-4,SL006253,Ubiquitin-conjugating enzyme E2 E1,UB2E1,P51965,7324,UBE2E1,Human,Protein,PASS,806,0,0
DIDO1.14329.4.3,numeric,Death-inducer obliterator 1 (DIDO1),14329-4,SL011624,Death-inducer obliterator 1,DIDO1,Q9BTC0,11083,DIDO1,Human,Protein,PASS,630,0,0
DYNLT1.14331.262.3,numeric,Dynein light chain Tctex-type 1 (DYNLT1),14331-262,SL019738,Dynein light chain Tctex-type 1,DYLT1,P63172,6993,DYNLT1,Human,Protein,PASS,701,0,0
RALA.14332.3.3,numeric,Ras-related protein Ral-A (RALA),14332-3,SL008025,Ras-related protein Ral-A,RALA,P11233,5898,RALA,Human,Protein,PASS,796,0,0
RCVRN.14334.3.3,numeric,Recoverin (RCVRN),14334-3,SL014781,Recoverin,RECO,P35243,5957,RCVRN,Human,Protein,PASS,618,0,0
TRAPPC3.14337.1.3,numeric,Trafficking protein particle complex subunit 3 (TRAPPC3),14337-1,SL019699,Trafficking protein particle complex subunit 3,TPPC3,O43617,27095,TRAPPC3,Human,Protein,PASS,765,0,0
DIPK1C.14341.8.3,numeric,Protein FAM69C (DIPK1C),14341-8,SL019767,Protein FAM69C,FA69C,Q0P6D2,125704,DIPK1C,Human,Protein,PASS,772,0,0
GDF11.14587.16.3,numeric,Growth/differentiation factor 11 (GDF11),14587-16,SL004345,Growth/differentiation factor 11,GDF-11,O95390,10220,GDF11,Human,Protein,PASS,495,0,0
FAM210A.14593.152.3,numeric,Protein FAM210A (FAM210A),14593-152,SL020072,Protein FAM210A,F210A,Q96ND0,125228,FAM210A,Human,Protein,PASS,782,0,0
SEMA6C.14597.5.3,numeric,"Semaphorin-6C, cytoplasmic (SEMA6C)",14597-5,SL020074,"Semaphorin-6C, cytoplasmic",SEM6C,Q9H3T2,10500,SEMA6C,Human,Protein,PASS,493,0,0
STAB1.14599.18.3,numeric,Stabilin-1 (STAB1),14599-18,SL007723,Stabilin-1,STAB1,Q9NY15,23166,STAB1,Human,Protein,PASS,684,0,0
KIAA0040.14603.51.3,numeric,Uncharacterized protein KIAA0040 (KIAA0040),14603-51,SL020082,Uncharacterized protein KIAA0040,KIAA0040,Q15053,9674,KIAA0040,Human,Protein,PASS,791,0,0
NCMAP.14614.41.3,numeric,Noncompact myelin-associated protein (NCMAP),14614-41,SL008890,Noncompact myelin-associated protein,CA130,Q5T1S8,400746,NCMAP,Human,Protein,PASS,808,0,0
ZNF382.14616.16.3,numeric,Zinc finger protein 382 (ZNF382),14616-16,SL020097,Zinc finger protein 382,ZN382,Q96SR6,84911,ZNF382,Human,Protein,PASS,367,0,0
X.14617.7.3,numeric,Fc_MOUSE (),14617-7,SL025418,Fc_MOUSE,Fc_MOUSE,Q99LC4,"","",Mouse,Protein,PASS,498,0,0
VOPP1.14618.26.3,numeric,"Vesicular, overexpressed in cancer, prosurvival protein 1 (VOPP1)",14618-26,SL012766,"Vesicular, overexpressed in cancer, prosurvival protein 1",ECOP,Q96AW1,81552,VOPP1,Human,Protein,PASS,791,0,0
ZNF526.14619.8.3,numeric,Zinc finger protein 526 (ZNF526),14619-8,SL020098,Zinc finger protein 526,ZN526,Q8TF50,116115,ZNF526,Human,Protein,PASS,503,0,0
SUMO3.14623.26.3,numeric,Small ubiquitin-related modifier 3 (SUMO3),14623-26,SL018938,Small ubiquitin-related modifier 3,SUMO3,P55854,6612,SUMO3,Human,Protein,PASS,807,0,0
CTCF.14624.51.3,numeric,Transcriptional repressor CTCF (CTCF),14624-51,SL011618,Transcriptional repressor CTCF,CTCF,P49711,10664,CTCF,Human,Protein,PASS,603,0,0
FBXO3.14628.72.3,numeric,F-box only protein 3 (FBXO3),14628-72,SL020051,F-box only protein 3,FBX3,Q9UK99,26273,FBXO3,Human,Protein,PASS,686,0,0
DUSP16.14631.22.3,numeric,Dual specificity protein phosphatase 16 (DUSP16),14631-22,SL020115,Dual specificity protein phosphatase 16,DUS16,Q9BY84,80824,DUSP16,Human,Protein,PASS,710,0,0
TMEM185A.14633.26.3,numeric,Transmembrane protein 185A (TMEM185A),14633-26,SL020121,Transmembrane protein 185A,T185A,Q8NFB2,84548,TMEM185A,Human,Protein,PASS,784,0,0
LHCGR.14634.13.3,numeric,Lutropin-choriogonadotropic hormone receptor (LHCGR),14634-13,SL020122,Lutropin-choriogonadotropic hormone receptor,LSHR,P22888,3973,LHCGR,Human,Protein,PASS,570,0,0
X.14635.28.3,numeric,Fc_MOUSE (),14635-28,SL025418,Fc_MOUSE,Fc_MOUSE,Q99LC4,"","",Mouse,Protein,PASS,463,0,0
RIDA.14636.25.3,numeric,Ribonuclease UK114 (RIDA),14636-25,SL005350,Ribonuclease UK114,Ribonuclease UK114,P52758,10247,RIDA,Human,Protein,PASS,807,0,0
MZF1.14662.6.3,numeric,Myeloid zinc finger 1 (MZF1),14662-6,SL020179,Myeloid zinc finger 1,MZF1,P28698,7593,MZF1,Human,Protein,PASS,793,0,0
RNF8.14663.44.3,numeric,E3 ubiquitin-protein ligase RNF8 (RNF8),14663-44,SL020180,E3 ubiquitin-protein ligase RNF8,RNF8,O76064,9025,RNF8,Human,Protein,PASS,761,0,0
SKIL.14670.1.3,numeric,Ski-like protein (SKIL),14670-1,SL020187,Ski-like protein,SKIL,P12757,6498,SKIL,Human,Protein,PASS,789,0,0
PACSIN3.14674.63.3,numeric,Protein kinase C and casein kinase substrate in neurons protein 3 (PACSIN3),14674-63,SL020191,Protein kinase C and casein kinase substrate in neurons protein 3,PACN3,Q9UKS6,29763,PACSIN3,Human,Protein,PASS,486,0,0
EIF4B.14675.20.3,numeric,Eukaryotic translation initiation factor 4B (EIF4B),14675-20,SL011011,Eukaryotic translation initiation factor 4B,IF4B,P23588,1975,EIF4B,Human,Protein,PASS,808,0,0
CAPN2.14684.17.3,numeric,Calpain-2 catalytic subunit (CAPN2),14684-17,SL011179,Calpain-2 catalytic subunit,CAN2,P17655,824,CAPN2,Human,Protein,PASS,802,0,0
AKT2.14685.17.3,numeric,RAC-beta serine/threonine-protein kinase (AKT2),14685-17,SL003722,RAC-beta serine/threonine-protein kinase,PKB beta,P31751,208,AKT2,Human,Protein,PASS,776,0,0
PLIN3.14687.6.3,numeric,Perilipin-3 (PLIN3),14687-6,SL007972,Perilipin-3,M6PBP,O60664,10226,PLIN3,Human,Protein,PASS,588,0,0
PTPN7.14688.6.3,numeric,Tyrosine-protein phosphatase non-receptor type 7 (PTPN7),14688-6,SL020212,Tyrosine-protein phosphatase non-receptor type 7,PTN7,P35236,5778,PTPN7,Human,Protein,PASS,575,0,0
SEC13.14689.3.3,numeric,Protein SEC13 homolog (SEC13),14689-3,SL011207,Protein SEC13 homolog,SEC13,P55735,6396,SEC13,Human,Protein,PASS,781,0,0
TPSB2.14696.45.3,numeric,Tryptase beta-2 (TPSB2),14696-45,SL010617,Tryptase beta-2,TPSB2,P20231,64499,TPSB2,Human,Protein,PASS,733,0,0
PROK1.14703.6.3,numeric,Prokineticin-1 (PROK1),14703-6,SL004332,Prokineticin-1,EG-VEGF,P58294,84432,PROK1,Human,Protein,PASS,615,0,0
VEGFD.14705.1.3,numeric,Vascular endothelial growth factor D (VEGFD),14705-1,SL003320,Vascular endothelial growth factor D,VEGF-D,O43915,2277,VEGFD,Human,Protein,PASS,770,0,0
C8G.14708.59.3,numeric,Complement component C8 gamma chain (C8G),14708-59,SL007931,Complement component C8 gamma chain,CO8G,P07360,733,C8G,Human,Protein,PASS,810,0,0
CST6.14711.27.3,numeric,Cystatin-M (CST6),14711-27,SL004438,Cystatin-M,Cystatin M,Q15828,1474,CST6,Human,Protein,PASS,809,0,0
AZU1.14713.46.3,numeric,Azurocidin (AZU1),14713-46,SL004589,Azurocidin,Azurocidin,P20160,566,AZU1,Human,Protein,PASS,535,0,0
CRLF1.14747.9.3,numeric,Cytokine receptor-like factor 1 (CRLF1),14747-9,SL020310,Cytokine receptor-like factor 1,CRLF1,O75462,9244,CRLF1,Human,Protein,PASS,763,0,0
ARHGAP5.14748.31.3,numeric,Rho GTPase-activating protein 5 (ARHGAP5),14748-31,SL020313,Rho GTPase-activating protein 5,RHG05,Q13017,394,ARHGAP5,Human,Protein,PASS,790,0,0
LTF.14755.4.3,numeric,Lactotransferrin (LTF),14755-4,SL000496,Lactotransferrin,Lactoferrin,P02788,4057,LTF,Human,Protein,PASS,562,0,0
ICAM2.14756.29.3,numeric,Intercellular adhesion molecule 2 (ICAM2),14756-29,SL003177,Intercellular adhesion molecule 2,sICAM-2,P13598,3384,ICAM2,Human,Protein,PASS,805,0,0
CDH1.14759.149.3,numeric,Cadherin-1 (CDH1),14759-149,SL000055,Cadherin-1,Cadherin E,P12830,999,CDH1,Human,Protein,PASS,767,0,0
S100A3.15297.3.3,numeric,Protein S100-A3 (S100A3),15297-3,SL004825,Protein S100-A3,S100A3,P33764,6274,S100A3,Human,Protein,PASS,685,0,0
NETO1.15298.199.3,numeric,Neuropilin and tolloid-like protein 1 (NETO1),15298-199,SL017092,Neuropilin and tolloid-like protein 1,NETO1,Q8TDF5,81832,NETO1,Human,Protein,PASS,564,0,0
MESD.15299.102.3,numeric,LDLR chaperone MESD (MESD),15299-102,SL012502,LDLR chaperone MESD,MESD2,Q14696,23184,MESD,Human,Protein,PASS,807,0,0
CCDC134.15300.66.3,numeric,Coiled-coil domain-containing protein 134 (CCDC134),15300-66,SL017096,Coiled-coil domain-containing protein 134,CC134,Q9H6E4,79879,CCDC134,Human,Protein,PASS,801,0,0
ACRV1.15301.24.3,numeric,Acrosomal protein SP-10 (ACRV1),15301-24,SL009308,Acrosomal protein SP-10,sperm protein 10,P26436,56,ACRV1,Human,Protein,PASS,623,0,0
REG3A.15304.1.3,numeric,Regenerating islet-derived protein 3-alpha (REG3A),15304-1,SL002648,Regenerating islet-derived protein 3-alpha,PAP1,Q06141,5068,REG3A,Human,Protein,PASS,808,0,0
SCGN.15305.7.3,numeric,Secretagogin (SCGN),15305-7,SL005696,Secretagogin,Secretagogin,O76038,10590,SCGN,Human,Protein,PASS,785,0,0
JCHAIN.15306.20.3,numeric,Immunoglobulin J chain (JCHAIN),15306-20,SL005375,Immunoglobulin J chain,IgJ,P01591,3512,JCHAIN,Human,Protein,PASS,629,0,0
VWC2.15308.108.3,numeric,Brorin (VWC2),15308-108,SL012520,Brorin,VWC2,Q2TAL6,375567,VWC2,Human,Protein,PASS,800,0,0
PRC1.15310.61.3,numeric,Protein regulator of cytokinesis 1 (PRC1),15310-61,SL007011,Protein regulator of cytokinesis 1,PRC1,O43663,9055,PRC1,Human,Protein,PASS,742,0,0
AGO1.15312.14.3,numeric,Protein argonaute-1 (AGO1),15312-14,SL019555,Protein argonaute-1,AGO1,Q9UL18,26523,AGO1,Human,Protein,PASS,799,0,0
MAD2L1.15313.28.3,numeric,Mitotic spindle assembly checkpoint protein MAD2A (MAD2L1),15313-28,SL007399,Mitotic spindle assembly checkpoint protein MAD2A,MD2L1,Q13257,4085,MAD2L1,Human,Protein,PASS,739,0,0
CLIC4.15314.49.3,numeric,Chloride intracellular channel protein 4 (CLIC4),15314-49,SL008340,Chloride intracellular channel protein 4,CLIC4,Q9Y696,25932,CLIC4,Human,Protein,PASS,809,0,0
CUTC.15315.64.3,numeric,Copper homeostasis protein cutC homolog (CUTC),15315-64,SL019798,Copper homeostasis protein cutC homolog,CUTC,Q9NTM9,51076,CUTC,Human,Protein,PASS,705,0,0
TXNL4B.15316.262.3,numeric,Thioredoxin-like protein 4B (TXNL4B),15316-262,SL019950,Thioredoxin-like protein 4B,TXN4B,Q9NX01,54957,TXNL4B,Human,Protein,PASS,804,0,0
S100A10.15318.75.3,numeric,Protein S100-A10 (S100A10),15318-75,SL004212,Protein S100-A10,Calpactin I light chain,P60903,6281,S100A10,Human,Protein,PASS,776,0,0
CCNA1.15319.226.3,numeric,Cyclin-A1 (CCNA1),15319-226,SL013808,Cyclin-A1,CCNA1,P78396,8900,CCNA1,Human,Protein,PASS,671,0,0
CPLX2.15321.8.3,numeric,Complexin-2 (CPLX2),15321-8,SL019971,Complexin-2,CPLX2,Q6PUV4,10814,CPLX2,Human,Protein,PASS,780,0,0
